[CONFIG] Loading keys from: C:\Tradingview\Tradingview recreation\phase1\services\..\keys.env
2026-02-26 23:25:44 [info     ] application_startup
2026-02-26 23:25:44 [info     ] database_initialized
2026-02-26 23:25:44 [info     ] autopilot_db_initialized
2026-02-26 23:25:44 [info     ] using_alpaca_live_data
INFO:     127.0.0.1:55436 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:52092 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52094 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62156 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60479 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59243 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63291 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57330 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:57331 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:50258 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:50259 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51557 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:50936 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54935 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59135 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59136 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:59137 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59138 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:50882 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63476 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62931 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:49804 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64597 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62516 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52563 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52564 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52565 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52566 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52567 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61522 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64834 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55238 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63082 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63083 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:63081 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54891 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55095 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:64114 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61917 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51323 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:50047 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:49903 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62104 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60305 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:58417 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:58418 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58420 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58036 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52262 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60168 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:49907 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51504 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51505 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:51506 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:53405 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60563 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54000 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53134 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54649 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58341 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:51312 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:51313 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:51314 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:51315 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:51316 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55745 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55746 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:51554 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58172 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58173 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:58171 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:56039 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51521 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59008 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:60875 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:50179 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:65094 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54458 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57831 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55453 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59820 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59579 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:59580 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:59888 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59889 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53061 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59181 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59182 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59187 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59188 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59189 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59190 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:60985 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52356 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52058 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:56644 - "GET /api/v1/bars?symbol=AAPL&timeframe=1D&limit=500 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56647 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56648 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63174 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:65097 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:50455 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:50457 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:50458 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:60306 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:61106 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52442 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63113 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63114 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63115 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55574 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55536 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58371 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:51476 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51475 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:51477 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52695 - "GET /api/v1/bars?symbol=AAPL&timeframe=1D&limit=500 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54106 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:62955 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55000 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63373 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:63375 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:60796 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:59787 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56288 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60634 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:50681 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61490 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52624 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57307 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:57308 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:54034 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54035 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57954 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52140 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58124 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54328 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:54329 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54330 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54331 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:65252 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61929 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53813 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64321 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60349 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52711 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59490 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59491 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59492 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59493 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59495 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:65168 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:53954 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58026 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64404 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64406 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:64405 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64638 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61210 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:52339 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56832 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53061 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52418 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54573 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55846 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59363 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:59364 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59365 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:64799 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64800 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64804 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64805 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64806 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64808 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52305 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52306 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54032 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58580 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:58581 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:58579 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50601 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:50602 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50622 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:56466 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:56467 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:56468 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59753 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58450 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:49804 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61389 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:61386 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61388 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:49716 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:50331 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:60964 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:49935 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:49936 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:49937 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:49938 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:49939 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:49941 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54256 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:51515 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55277 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55034 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:55036 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:55033 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63292 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:64852 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:57763 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50543 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50544 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50545 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:49783 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:56642 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50293 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58967 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:58965 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58966 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:57188 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:59039 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:59130 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:52396 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:65185 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58595 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58596 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58597 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58598 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58599 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55808 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61024 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52721 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58776 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:58775 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:62798 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:62799 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:62802 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:62803 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:62804 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:62805 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:49247 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50811 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55049 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52081 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:52082 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:52080 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:49673 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:58423 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59366 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52506 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52507 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:62553 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54419 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55561 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63484 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55827 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55828 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:57199 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:50574 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:59145 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:59368 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:63390 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63391 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63396 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63397 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
